SNO,FILENAME,TIME_TAKEN,DB_SIZE,AVG_TIME_TAKEN_PER_FILE,AVG_SPACE_TAKEN_PER_FILE
998,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS (2)_copy_997.pdf,0.8497,4.5156,0.8299,0.0045
999,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS (2)_copy_998.pdf,0.875,4.5195,0.8299,0.0045
1000,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS (2)_copy_999.pdf,0.8656,4.5234,0.83,0.0045
1001,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_1.pdf,0.812,4.5312,0.83,0.0045
1002,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_10.pdf,0.7722,4.5352,0.8299,0.0045
1003,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_100.pdf,0.777,4.5391,0.8299,0.0045
1004,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_1000.pdf,0.798,4.543,0.8298,0.0045
1005,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_101.pdf,0.7962,4.5469,0.8298,0.0045
1006,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_102.pdf,0.7992,4.5508,0.8298,0.0045
1007,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_103.pdf,0.791,4.5547,0.8297,0.0045
1008,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_104.pdf,0.8306,4.5586,0.8297,0.0045
1009,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_105.pdf,0.7896,4.5703,0.8297,0.0045
1010,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_106.pdf,0.7584,4.5742,0.8296,0.0045
1011,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_107.pdf,0.7934,4.5781,0.8296,0.0045
1012,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_108.pdf,0.789,4.582,0.8295,0.0045
1013,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_109.pdf,0.8006,4.5859,0.8295,0.0045
1014,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_11.pdf,0.8304,4.5898,0.8295,0.0045
1015,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_110.pdf,0.7887,4.5938,0.8295,0.0045
1016,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_111.pdf,0.8541,4.5977,0.8295,0.0045
1017,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_112.pdf,0.7975,4.6055,0.8295,0.0045
1018,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_113.pdf,0.7669,4.6094,0.8294,0.0045
1019,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_114.pdf,0.7901,4.6133,0.8294,0.0045
1020,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_115.pdf,0.7475,4.6172,0.8293,0.0045
1021,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_116.pdf,0.8821,4.6211,0.8293,0.0045
1022,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_117.pdf,0.7969,4.625,0.8293,0.0045
1023,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_118.pdf,0.7967,4.6289,0.8293,0.0045
1024,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_119.pdf,0.8272,4.6328,0.8293,0.0045
1025,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_12.pdf,0.7858,4.6406,0.8292,0.0045
1026,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_120.pdf,0.8471,4.6445,0.8292,0.0045
1027,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_121.pdf,0.7772,4.6484,0.8292,0.0045
1028,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_122.pdf,0.8021,4.6523,0.8292,0.0045
1029,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_123.pdf,0.8472,4.6562,0.8292,0.0045
1030,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_124.pdf,0.8081,4.6602,0.8292,0.0045
1031,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_125.pdf,0.8113,4.6641,0.8291,0.0045
1032,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_126.pdf,0.7949,4.668,0.8291,0.0045
1033,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_127.pdf,0.8041,4.6758,0.8291,0.0045
1034,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_128.pdf,0.8323,4.6797,0.8291,0.0045
1035,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_129.pdf,0.793,4.6836,0.8291,0.0045
1036,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_13.pdf,0.8475,4.6875,0.8291,0.0045
1037,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_130.pdf,0.7845,4.6914,0.829,0.0045
1038,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_131.pdf,0.8237,4.6953,0.829,0.0045
1039,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_132.pdf,0.788,4.6992,0.829,0.0045
1040,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_133.pdf,0.8013,4.7031,0.829,0.0045
1041,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_134.pdf,0.8217,4.7109,0.829,0.0045
1042,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_135.pdf,0.7824,4.7148,0.8289,0.0045
1043,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_136.pdf,0.8086,4.7188,0.8289,0.0045
1044,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_137.pdf,0.7589,4.7227,0.8288,0.0045
1045,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_138.pdf,0.8257,4.7266,0.8288,0.0045
1046,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_139.pdf,0.7902,4.7305,0.8288,0.0045
1047,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_14.pdf,0.7586,4.7344,0.8287,0.0045
1048,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_140.pdf,0.8213,4.7422,0.8287,0.0045
1049,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_141.pdf,0.8174,4.75,0.8287,0.0045
1050,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_142.pdf,0.7769,4.7539,0.8286,0.0045
1051,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_143.pdf,0.8423,4.7578,0.8287,0.0045
1052,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_144.pdf,0.8522,4.7617,0.8287,0.0045
1053,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_145.pdf,0.6996,4.7656,0.8286,0.0045
1054,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_146.pdf,0.8227,4.7695,0.8286,0.0045
1055,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_147.pdf,0.7677,4.7734,0.8285,0.0045
1056,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_148.pdf,0.8765,4.7773,0.8285,0.0045
1057,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_149.pdf,0.8301,4.7852,0.8285,0.0045
1058,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_15.pdf,0.7963,4.7891,0.8285,0.0045
1059,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_150.pdf,0.7975,4.793,0.8285,0.0045
1060,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_151.pdf,0.8158,4.7969,0.8285,0.0045
1061,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_152.pdf,0.7844,4.8008,0.8284,0.0045
1062,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_153.pdf,0.7715,4.8047,0.8284,0.0045
1063,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_154.pdf,0.8125,4.8086,0.8284,0.0045
1064,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_155.pdf,0.7699,4.8125,0.8283,0.0045
1065,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_156.pdf,0.795,4.8203,0.8283,0.0045
1066,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_157.pdf,0.827,4.8242,0.8283,0.0045
1067,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_158.pdf,0.7742,4.8281,0.8282,0.0045
1068,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_159.pdf,0.7407,4.832,0.8281,0.0045
1069,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_16.pdf,0.7332,4.8359,0.8281,0.0045
1070,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_160.pdf,0.7596,4.8398,0.828,0.0045
1071,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_161.pdf,0.7173,4.8438,0.8279,0.0045
1072,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_162.pdf,0.7337,4.8477,0.8278,0.0045
1073,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_163.pdf,0.6957,4.8555,0.8277,0.0045
1074,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_164.pdf,0.7422,4.8594,0.8276,0.0045
1075,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_165.pdf,0.7735,4.8633,0.8275,0.0045
1076,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_166.pdf,0.7535,4.8672,0.8275,0.0045
1077,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_167.pdf,0.7439,4.8711,0.8274,0.0045
1078,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_168.pdf,0.7406,4.875,0.8273,0.0045
1079,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_169.pdf,0.7353,4.8789,0.8272,0.0045
1080,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_17.pdf,0.7397,4.8828,0.8272,0.0045
1081,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_170.pdf,0.7618,4.8906,0.8271,0.0045
1082,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_171.pdf,0.7549,4.8945,0.827,0.0045
1083,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_172.pdf,0.7491,4.8984,0.827,0.0045
1084,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_173.pdf,0.7922,4.9023,0.8269,0.0045
1085,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_174.pdf,0.7526,4.9062,0.8269,0.0045
1086,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_175.pdf,0.7248,4.9141,0.8268,0.0045
1087,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_176.pdf,0.7399,4.918,0.8267,0.0045
1088,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_177.pdf,0.7319,4.9219,0.8266,0.0045
1089,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_178.pdf,0.7681,4.9297,0.8265,0.0045
1090,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_179.pdf,0.7403,4.9336,0.8265,0.0045
1091,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_18.pdf,0.7543,4.9375,0.8264,0.0045
1092,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_180.pdf,0.7556,4.9414,0.8263,0.0045
1093,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_181.pdf,0.7481,4.9453,0.8263,0.0045
1094,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_182.pdf,0.7569,4.9492,0.8262,0.0045
1095,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_183.pdf,0.777,4.9531,0.8261,0.0045
1096,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_184.pdf,0.7468,4.957,0.8261,0.0045
1097,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_185.pdf,0.7659,4.9648,0.826,0.0045
1098,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_186.pdf,0.7244,4.9688,0.8259,0.0045
1099,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_187.pdf,0.7643,4.9727,0.8259,0.0045
1100,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_188.pdf,0.7375,4.9766,0.8258,0.0045
1101,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_189.pdf,0.7101,4.9805,0.8257,0.0045
1102,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_19.pdf,0.7449,4.9844,0.8256,0.0045
1103,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_190.pdf,0.7363,4.9883,0.8255,0.0045
1104,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_191.pdf,0.7679,4.9922,0.8255,0.0045
1105,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_192.pdf,0.7914,5.0,0.8254,0.0045
1106,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_193.pdf,0.7499,5.0039,0.8254,0.0045
1107,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_194.pdf,0.7758,5.0078,0.8253,0.0045
1108,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_195.pdf,0.7403,5.0117,0.8253,0.0045
1109,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_196.pdf,0.7124,5.0156,0.8252,0.0045
1110,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_197.pdf,0.7488,5.0195,0.8251,0.0045
1111,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_198.pdf,0.7561,5.0234,0.825,0.0045
1112,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_199.pdf,0.7502,5.0273,0.825,0.0045
1113,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_2.pdf,0.7749,5.0352,0.8249,0.0045
1114,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_20.pdf,0.7526,5.0391,0.8248,0.0045
1115,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_200.pdf,0.7784,5.043,0.8248,0.0045
1116,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_201.pdf,0.7619,5.0469,0.8248,0.0045
1117,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_202.pdf,0.7409,5.0508,0.8247,0.0045
1118,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_203.pdf,0.7394,5.0547,0.8246,0.0045
1119,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_204.pdf,0.7564,5.0586,0.8245,0.0045
1120,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_205.pdf,0.7539,5.0625,0.8245,0.0045
1121,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_206.pdf,0.7457,5.0703,0.8244,0.0045
1122,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_207.pdf,0.7568,5.0742,0.8243,0.0045
1123,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_208.pdf,0.7547,5.0781,0.8243,0.0045
1124,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_209.pdf,0.7603,5.082,0.8242,0.0045
1125,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_21.pdf,0.7733,5.0898,0.8242,0.0045
1126,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_210.pdf,0.7354,5.0938,0.8241,0.0045
1127,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_211.pdf,0.7125,5.0977,0.824,0.0045
1128,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_212.pdf,0.7569,5.1016,0.8239,0.0045
1129,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_213.pdf,0.746,5.1094,0.8239,0.0045
1130,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_214.pdf,0.7679,5.1133,0.8238,0.0045
1131,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_215.pdf,0.7618,5.1172,0.8238,0.0045
1132,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_216.pdf,0.7573,5.1211,0.8237,0.0045
1133,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_217.pdf,0.7728,5.125,0.8237,0.0045
1134,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_218.pdf,0.74,5.1289,0.8236,0.0045
1135,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_219.pdf,0.7172,5.1328,0.8235,0.0045
1136,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_22.pdf,0.7402,5.1367,0.8234,0.0045
1137,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_220.pdf,0.7827,5.1445,0.8234,0.0045
1138,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_221.pdf,0.733,5.1484,0.8233,0.0045
1139,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_222.pdf,0.7587,5.1523,0.8233,0.0045
1140,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_223.pdf,0.7468,5.1562,0.8232,0.0045
1141,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_224.pdf,0.7482,5.1602,0.8231,0.0045
1142,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_225.pdf,0.7744,5.1641,0.8231,0.0045
1143,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_226.pdf,0.7734,5.168,0.823,0.0045
1144,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_227.pdf,0.7681,5.1719,0.823,0.0045
1145,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_228.pdf,0.7487,5.1797,0.8229,0.0045
1146,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_229.pdf,0.7981,5.1836,0.8229,0.0045
1147,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_23.pdf,0.7653,5.1875,0.8229,0.0045
1148,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_230.pdf,0.7562,5.1914,0.8228,0.0045
1149,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_231.pdf,0.7482,5.1953,0.8227,0.0045
1150,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_232.pdf,0.7745,5.1992,0.8227,0.0045
1151,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_233.pdf,0.7423,5.2031,0.8226,0.0045
1152,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_234.pdf,0.7583,5.207,0.8226,0.0045
1153,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_235.pdf,0.7943,5.2148,0.8225,0.0045
1154,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_236.pdf,0.8177,5.2188,0.8225,0.0045
1155,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_237.pdf,0.8071,5.2227,0.8225,0.0045
1156,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_238.pdf,0.818,5.2266,0.8225,0.0045
1157,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_239.pdf,0.8264,5.2305,0.8225,0.0045
1158,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_24.pdf,0.794,5.2344,0.8225,0.0045
1159,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_240.pdf,0.8603,5.2383,0.8225,0.0045
1160,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_241.pdf,0.8226,5.2422,0.8225,0.0045
1161,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_242.pdf,0.8308,5.25,0.8225,0.0045
1162,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_243.pdf,0.8024,5.2539,0.8225,0.0045
1163,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_244.pdf,0.8221,5.2617,0.8225,0.0045
1164,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_245.pdf,0.7951,5.2656,0.8225,0.0045
1165,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_246.pdf,0.7971,5.2695,0.8225,0.0045
1166,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_247.pdf,0.8285,5.2734,0.8225,0.0045
1167,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_248.pdf,0.8028,5.2773,0.8225,0.0045
1168,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_249.pdf,0.8262,5.2812,0.8225,0.0045
1169,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_25.pdf,0.83,5.2891,0.8225,0.0045
1170,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_250.pdf,0.7751,5.293,0.8224,0.0045
1171,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_251.pdf,0.8184,5.2969,0.8224,0.0045
1172,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_252.pdf,0.8362,5.3008,0.8224,0.0045
1173,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_253.pdf,0.7949,5.3047,0.8224,0.0045
1174,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_254.pdf,0.8713,5.3086,0.8225,0.0045
1175,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_255.pdf,0.8087,5.3125,0.8224,0.0045
1176,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_256.pdf,0.8043,5.3164,0.8224,0.0045
1177,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_257.pdf,0.8147,5.3242,0.8224,0.0045
1178,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_258.pdf,0.7956,5.3281,0.8224,0.0045
1179,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_259.pdf,0.8701,5.332,0.8224,0.0045
1180,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_26.pdf,0.8162,5.3359,0.8224,0.0045
1181,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_260.pdf,0.8734,5.3398,0.8225,0.0045
1182,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_261.pdf,0.7694,5.3438,0.8224,0.0045
